title,link,published,published_parsed,article_content
Spanier (†23) und Kolumbianerin (†23) sterben bei tödlichem Streit in Ittigen BE: Gesuchter Tatverdächtiger in Ungarn verhaftet,https://www.blick.ch/news/toedlicher-streit-in-ittigen-be-fluechtiger-mann-in-ungarn-gestellt-id19173562.html,"Fri, 24 Nov 2023 14:25:07 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=14, tm_min=25, tm_sec=7, tm_wday=4, tm_yday=328, tm_isdst=0)","Am 10. November ereignete sich in Ittigen BE eine tödliche Auseinandersetzung. Ein Spanier (†23) und eine Kolumbianerin (†23) kamen bei einer tödlichen Auseinandersetzung ums Leben. Eine weitere Frau wurde schwer verletzt.  Seitdem suchte die Kantonspolizei Bern mit Hochdruck nach einem Mann, der ebenfalls an dem Streit beteiligt gewesen sein soll. Vergangenen Freitag konnte er schliesslich in Ungarn gestellt werden. Der Mann befindet sich zurzeit in Ungarn in Haft. Ein Auslieferungsverfahren ist hängig. Die umfangreichen Ermittlungen zu den Ereignissen dauern unter der Leitung der regionalen Staatsanwaltschaft Bern-Mittelland an. Mehrere Augenzeugen berichteten am 10. November von Schreien in einer Wohnung in Ittigen. Später teilte die Kantonspolizei Bern mit, dass sie um 4.20 Uhr alarmiert wurde. Als die Beamten eintrafen, fanden sie den schwer verletzten Spanier auf dem Trottoir vor. Im Haus fanden sie dann die beiden schwerverletzten Frauen. Für die Kolumbianerin (†23) kam jede Hilfe zu spät. (ene)"
Über zehn Jahre nach Tötung seiner Freundin: Pistorius kommt in sechs Wochen auf Bewährung frei,https://www.blick.ch/sport/leichtathletik/anhoerung-nach-der-toetung-seiner-freundin-kommt-oscar-pistorius-vorzeitig-aus-der-haft-id19176238.html,"Fri, 24 Nov 2023 11:31:00 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=11, tm_min=31, tm_sec=0, tm_wday=4, tm_yday=328, tm_isdst=0)","Der frühere Spitzensportler Oscar Pistorius soll auf Bewährung freigelassen werden. Das teilte die südafrikanische Justizvollzugsbehörde am Freitag mit.  Pistorius soll demnach am 5. Januar aus dem Gefängnis in der Hauptstadt Pretoria entlassen werden. Er sei als «Ersttäter mit einem positiven Unterstützungssystem» eingestuft worden, hiess es. Am Freitagmorgen fand eine Bewährungsanhörung statt. Pistorius hatte in der Nacht zum Valentinstag 2013 seine damalige Freundin Reeva Steenkamp mit vier Schüssen durch die Toilettentür seiner Villa getötet. Das Verfahren gegen den ehemaligen Sprintstar zog sich über Jahre und ging durch mehrere Instanzen. Pistorius sagte damals aus, er habe mehrfach geschossen, weil er hinter der Tür einen Einbrecher befürchtet habe. Doch die Beweislage sprach gegen ihn. Zum Zeitpunkt der Tat stand Pistorius auf dem Zenit seiner Karriere. Bei den Paralympischen Spielen 2012 hatte er auf eigens angefertigten Karbon-Prothesen sechs Goldmedaillen gewonnen. Ihm waren einst als Kind wegen eines Gen-Defekts die Beine unterhalb der Knie amputiert worden. Der heute 37-Jährige hat etwa die Hälfte seiner Haftstrafe von 13 Jahren und fünf Monaten abgesessen. Nach südafrikanischem Gesetz hat er damit automatisch Anspruch auf eine Bewährungsanhörung.  June Steenkamp, die Mutter der getöteten Reeva Steenkamp, reichte eine schriftliche Erklärung ein, die ihr Anwalt den vor dem Gefängnis versammelten Medien vorlas. «Ich glaube nicht Oscars Version, dass er die Person auf der Toilette für einen Einbrecher hielt», hiess es darin. Sie sei auch nicht überzeugt, dass Pistorius rehabilitiert sei, weil er nie die Wahrheit eingestanden habe. Ihr Leben sei seit der Tötung ihrer Tochter «ein endloses schwarzes Loch aus Schmerz und Einsamkeit», das niemals gefüllt werden könnte, schrieb June Steenkamp. Ihr im September verstorbener Ehemann Barry, der kurz nach dem Prozessbeginn einen Schlaganfall erlitten habe, sei «an einem gebrochenen Herzen» gestorben. Bereits im März hatte eine Bewährungsanhörung stattgefunden. Diese war zunächst mit Verweis auf einen «bürokratischen Fehler» abgelehnt worden. Im Oktober befand Südafrikas Verfassungsgericht jedoch, dass ein Fehler gemacht worden sei. Bei der Anhörung am Freitag handelte es sich damit um den nachgeholten, rechtmässigen Termin. Bei Paralympischen Spielen 2012 gewann Pistorius auf eigens angefertigten Karbon-Prothesen sechs Goldmedaillen. Ihm waren einst als Kind wegen eines Gen-Defekts die Beine unterhalb der Knie amputiert worden. (SDA/sme)"
Ansturm im Glattzentrum am Black Friday: «Alleine heute erwarten wir 50'000 Menschen»,https://www.blick.ch/video/aktuell/ansturm-im-glattzentrum-am-black-friday-alleine-heute-erwarten-wir-50000-menschen-id19176750.html,"Fri, 24 Nov 2023 11:29:25 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=11, tm_min=29, tm_sec=25, tm_wday=4, tm_yday=328, tm_isdst=0)",
Tourismus: Schweizer Parahotellerie legt im dritten Quartal weiter zu,https://www.blick.ch/news/tourismus-schweizer-parahotellerie-mit-mehr-gaesten-im-dritten-quartal-id19175834.html,"Fri, 24 Nov 2023 08:33:17 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=8, tm_min=33, tm_sec=17, tm_wday=4, tm_yday=328, tm_isdst=0)","Damit setzt sich die positive Entwicklung aus dem ersten Halbjahr fort. So stiegen die in Ferienwohnungen, auf Campingplätzen und in Kollektivunterkünften gezählten Logiernächte im Berichtszeitraum Juli bis September um 2,2 Prozent auf 7,37 Millionen, wie das Bundesamt für Statistik (BFS) am Freitag mitteilte. Gegenüber dem Vergleichszeitraum aus dem letzten Vor-Corona-Jahr 2019 kamen gar deutlich mehr Gäste. Hier beträgt das Plus 7,8 Prozent. Zusammen mit der Hotellerie waren es im Quartal somit 20,8 Millionen Logiernächte. Die Parahotellerie war damit für rund 35 Prozent aller in der Schweiz gezählten Übernachtungen verantwortlich. Für 4,63 Millionen Logiernächte waren dabei Schweizer Gäste verantwortlich, die damit knapp 63 Prozent der gesamten Nachfrage ausmachten. Im Vorjahr hatte die Parahotellerie mit 4,8 Millionen allerdings noch etwas mehr einheimische Übernachtungen verzeichnet. Dies dürfte daran liegen, dass es Schweizerinnen und Schweizer nach der Pandemie wieder vermehrt ins Ausland zieht. Dagegen kommen mit Aufhebung der Corona-Beschränkungen inzwischen wieder deutlich mehr Gäste aus dem Ausland. So sorgten ausländische Gäste in der Parahotellerie im Berichtsquartal für 2,73 Millionen Logiernächte. Das sind 13 Prozent mehr als im Vorjahr. Insgesamt hat sich die Branche nach der Pandemie damit wieder weitgehend normalisiert. Dies zeigt der Vergleich mit dem ersten Corona-Jahr 2020 als Herr und Frau Schweizer vor allem im Inland Ferien gemacht, dafür aber kaum noch ausländische Touristen das Land besucht hatten. So waren im dritten Quartal 2020 Schweizer Gäste bei einem Anteil von fast 80 Prozent für 5,90 Millionen aller 7,40 Millionen Logiernächte verantwortlich gewesen. Wie für das dritte Quartal üblich sorgten Campingplätze auch im laufenden Jahr mit 3,11 Millionen für das Gros der Übernachtungen. Ihr Anteil betrug damit 42 Prozent aller in der Parahotellerie erzielten Logiernächte. Mit den Sommermonaten Juli und August fallen die für die Camping-Branche jeweils wichtigsten Monate im Jahr in den Berichtszeitraum. So kamen die Campingplätze im gesamten ersten Halbjahr gerade mal etwa auf die Hälfte der Logiernächte im dritten Jahresviertel. Den stärksten Anstieg verzeichneten allerdings Kollektivunterkünfte, zu denen etwa Jugendherbergen oder SAC-Hütten zählen. Hier stiegen die Übernachtungen um 6,4 Prozent auf 2,12 Millionen. Einen Rückgang gab es dagegen bei Ferienwohnungen. Hier gingen die Übernachtungen um 6,0 Prozent auf 2,14 Millionen zurück. Zwar kamen mit 1,03 Millionen Übernachtungen wieder mehr Besucher auch dem Ausland (+5,0%). Dafür gingen die Logiernächte bei den Schweizer Gästen um gut 14 Prozent auf 1,11 Millionen zurück. Insgesamt knüpfte die Parahotellerie im dritten Quartal damit an die positive Entwicklung im bisherigen Jahresverlauf an. Im ersten Halbjahr hatte sie mit 7,86 Millionen bereits 3,4 Prozent mehr Übernachtungen als im Vorjahr gezählt. Über die ersten neun Monate gerechnet sind es damit 15,7 Millionen Logiernächte. Dies entspricht gegenüber 2022 einem Plus von 2,8 Prozent. Im Vergleich mit dem letzten Vor-Corona-Jahr 2019 sind es 7,0 Prozent mehr."
Telekommunikation: Salt bleibt in den ersten neun Monaten auf Wachstumskurs,https://www.blick.ch/news/telekommunikation-salt-waechst-weiter-und-steigert-den-betriebsgewinn-id19175541.html,"Fri, 24 Nov 2023 07:02:40 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=7, tm_min=2, tm_sec=40, tm_wday=4, tm_yday=328, tm_isdst=0)","In den Monaten Januar bis September stieg der Umsatz um 3,0 Prozent auf 819,0 Millionen Franken, wie Salt am Freitag mitteilte. Das Wachstum bleibt breit abgestützt: Die Gruppe konnte im Geschäft mit Mobilfunkkunden, Firmenkunden und auch mit dem Internet-Angebot Salt Home zulegen. Der Betriebsgewinn vor Abschreibungen und Amortisationen (EBITDA) kletterte derweil um 4,7 Prozent auf 427,1 Millionen Franken. Positiv schlugen laut Mitteilung dabei auch Preiserhöhungen im Mobilfunk auf das Ergebnis durch. Diese seien Anfang September umgesetzt worden, um die Kosteninflation auszugleichen. Die Zahl der Mobilfunk-Abonnenten bei Salt stiegen in den letzten zwölf Monaten um knapp 9 Prozent auf 1,58 Millionen. Dabei erhöhte sich die Anzahl der Mobilfunk-Abos um insgesamt 92'200 seit Jahresbeginn. Das sei ein neuer Rekord, schrieb Salt. Im Vorjahreszeitraum hatte dieses Wachstum 72'700 betragen. Salt habe vor einigen Jahren damit begonnen, in ihre Netzwerke und die Qualität der Angebote zu investieren und biete diese «zu attraktiven Preisen» an, sagte Salt-Chef Max Nunziata im Gespräch mit der Nachrichtenagentur AWP. Dem Unternehmen gelinge es nun, den grösseren Konkurrenten Swisscom und Sunrise Marktanteile abzunehmen. Im Ringen um neue Kunden setzt Salt auch auf den Ausbau des Filialnetzes. Nebst den Online-Kanälen und den Call-Centern seien die «Salt Stores» ein wichtiger Kanal, um Kunden zu beraten und individuelle Lösungen anzubieten. Zuletzt hatte Salt in Luzern einen neuen Laden eröffnet. Und auch für weitere Standorte bleibe die Deutschschweiz im Fokus, sagte Nunziata. Massimiliano «Max» Nunziata, der den Chefposten im Juni von Pascal Grieder übernommen hatte, will mit der Gruppe weiterwachsen. «Wir werden weiterhin in unser Produktangebot und unsere Dienstleistungen investieren, um unseren Wachstumskurs fortzusetzen», sagte er. Salt investiert gemeinsam mit Partnern auch in die Glasfaser-Infrastruktur. Mittlerweile sei Salt Home für 2 Millionen Schweizer Haushalte zugänglich, hiess es. Im dritten Quartal sei die Technologie neu in den Gemeinden Charmey (FR), Flims (GR), Ebnat-Kappel (SG), Grossaffoltern (BE), Lyss (BE), Subingen/Horriwil (SO), Romont (FR), Villorsonnens (FR) und Wattwil (SG) verfügbar gemacht worden. Die Wachstumspläne kommen auch in den Zahlen gut zum Ausdruck. So haben sich die von Salt im dritten Quartal getätigten Gesamtinvestitionen auf 40,0 Millionen Franken erhöht, nach 37,1 Millionen ein Jahr zuvor. In den ersten neun Monaten summieren sich diese Ausgaben auf 157,1 Millionen (VJ 150,6 Mio)."
"Helium-Ballons, Tänzerinnen, Weihnachtsmann: Riesige Thanksgiving-Parade in New York",https://www.blick.ch/news/helium-ballons-taenzerinnen-weihnachtsmann-zehntausende-feiern-thanksgiving-parade-in-new-york-id19174803.html,"Fri, 24 Nov 2023 05:23:53 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=5, tm_min=23, tm_sec=53, tm_wday=4, tm_yday=328, tm_isdst=0)","Bei dem traditionellen Umzug schwebten am Donnerstag unter anderem Helium-Ballons von Figuren wie Snoopy und dem Pokémon Pikachu über den Menschen, von Showwagen winkten unter anderem Figuren der Sesamstrasse und US-Sportstars, die im kommenden Jahr bei den Olympischen Spielen in Paris antreten wollen. Neben einigen Broadway-Stars sang die A-cappella-Gruppe Pentatonix einen Weihnachts-Popsong, bevor kurz vor Abschluss der Parade Pop-Ikone Cher (77) ihre neue Single «DJ Play a Christmas Song» präsentierte. Telefonisch waren beim Fernsehsender NBC auch US-Präsident Joe Biden und seine Frau Jill zugeschaltet. «Heute geht es darum, zusammenzukommen und dem Land zu danken, das unser Zuhause ist», sagte Biden. «Wir danken auch allen Feuerwehrleuten, Polizisten und unserem Militär.» Jill Biden ergänzte: «Heute ist es wichtig, etwas Freundliches zu tun. Rufen Sie jemanden an und wünschen Sie ein fröhliches Thanksgiving.» Die Parade führt vom Central Park im Zentrum Manhattans nach Süden, an ihr nehmen neben den Wagen und Ballons auch Tausende Menschen in Marching Bands, Tanzformationen und anderen Fussgruppen teil. Ausserdem nutzen viele Firmen die Gelegenheit, um bei dem live auf dem Sender NBC übertragenen Umzug Werbung für ihre Produkte zu machen – ausgerichtet wird die Parade von der Kaufhauskette Macy's. Sie fand bereits zum 97. Mal statt. (SDA)"
"«Verrückte Truppe» aus Stans NW nach 30 Jahren wieder bei «Wetten, dass..?» zu Gast: Seilzieher wollen 7-Tonnen-Bahn das Stanserhorn hochbringen",https://www.blick.ch/schweiz/zentralschweiz/nidwalden/verrueckte-truppe-aus-stans-nw-nach-30-jahren-wieder-bei-wetten-dass-zu-gast-seilzieher-wollen-7-tonnen-bahn-das-stanserhorn-hochbringen-id19176420.html,"Fri, 24 Nov 2023 16:41:50 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=16, tm_min=41, tm_sec=50, tm_wday=4, tm_yday=328, tm_isdst=0)","Spannung liegt am Donnerstagabend bei der Talstation der Stanserhorn-Bahn in Stans NW in der Luft. Die Geleise sind in helles Licht getaucht, angespannte TV-Leute von ZDF haben ihre Positionen eingenommen. Die Kult-Fernsehshow «Wetten, dass..?», geht am Samstagabend zum allerletzten Mal über die Bühne. Mittendrin: der Seilziehclub Stans-Oberdorf. Der Klub wettet, dass er mit acht Männern die Stanserhorn-Bahn, eine Standseilbahn, innert 120 Sekunden zehn Meter weit auf dem Gleis hochziehen kann. Die Bahn wird gefüllt mit Menschen – über 7000 Kilogramm werden die Seilzieher in den Beinen haben. Ob das klappt? «Das Gefühl für den Samstag ist gut, aber noch nicht perfekt», sagt Samuel Gräni (28), der Trainer «dieser verrückten Truppe», wie er sie selbst beschreibt. Am Donnerstagabend trainierten die acht Männer für ihre ambitionierte Wette. Zweimal mit neun Mann und einmal – wie im Ernstfall – mit acht. Zwei Ersatzmänner sind im Falle eines Krankheits- oder Verletzungsfalls zur Stelle. Die Hauptprobe vor den Medien ging aber leider in die Hose. Die Männer erreichten ihr Ziel um 60 Zentimeter nicht. Liegt es am Lampenfieber? «Ich denke, das Gegenteil ist der Fall. Wir geniessen den Rummel und lassen uns nicht nervös machen», sagt Christian Zumbühl (27). Der Käser arbeitet bei der Molki Stans, sieben Minuten Fussweg von den Bahngleisen, die am Samstag voraussichtlich ein Millionenpublikum erreichen werden. Der «Ankermann» bei der Seilziehtruppe steht ganz hinten und ist sich bewusst, dass diese Wette mehr als ambitioniert ist. Beim Ziehen geht es darum, dass sich acht Männer im Gleichschritt bewegen. «Den Tritt miteinander zu halten, ist extrem schwierig.» Trainer Gräni, ein Maler und Gipser, stimmt zu: «Hier gibt es keine Einzelsportler, die herausstechen. Nur das Team zählt. Wenn der Takt stimmt, dann kann man die Kraft richtig einsetzen.» Gegenüber normalem Seilziehen, gegen andere Menschen, sei das Ziehen einer Bahn ganz anders. «Die Bahn ist träge, das kennen wir von unserem Sport eigentlich nicht», sagt Zumbühl. Vom Wetter dürften sich die Seilzieher zudem nicht ablenken lassen. Auch nicht, wenn es für den Samstag nicht sehr heiter ausschaut, sagt Trainer Samuel Gräni und lacht. «Schnee bis runter, sagt die Prognose!» Die Seilzieher von 2023 sind nicht die ersten, die die Stanserhorn-Bahn den Berg hochziehen wollen. Vor 30 Jahren versuchte es derselbe Klub schon einmal – und scheiterte. Die Mannen kamen 1993 nicht in die Gänge, zudem gab es Koordinationsschwierigkeiten. Von der Schmach der 90er-Jahre lassen sich die Seilzieher auf jeden Fall nicht unterkriegen: «Wir sind jünger, wir sind dynamischer und wir haben Tipps von der älteren Garde bekommen», sagt Samuel Gräni. Dass bei einem Wettsieg in Stans der Teufel los sein wird, liegt auf der Hand. Doch auch im Falle einer Niederlage gäbe es viel zu feiern, sagt Gräni: «Wir sind mit dem Verein 50-jährig geworden und konnten gerade erst in Sursee den Weltmeistertitel nach Hause nehmen.» Christian Zumbühl pflichtet bei: «Das gibt ein Tollhaus hier!» 2023 mit einem Sieg in der letzten Folge «Wetten, dass..?» abschliessen zu können, wäre nicht nur das Tüpfelchen auf dem i, sondern ein Jahr für die Stanser Geschichtsbücher."
Es besteht Absturzgefahr: Achtung vor diesem Abseilgerät aus Deutschland,https://www.blick.ch/schweiz/es-besteht-absturzgefahr-achtung-vor-diesem-abseilgeraet-aus-deutschland-id19178001.html,"Fri, 24 Nov 2023 16:09:51 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=16, tm_min=9, tm_sec=51, tm_wday=4, tm_yday=328, tm_isdst=0)","Es sieht sicher aus, ist es aber nicht. Der deutsche Hersteller Edelrid ruft in Zusammenarbeit mit der Beratungsstelle für Unfallverhütung dazu auf, das Sicherungs- und Abseilgerät «Mega Jul» mit der Charge 04/20 zu überprüfen. Der Grund: Absturzgefahr! Bei einem «Mega Jul» wurde ein Defekt bei der Nachsteigeröse entdeckt. «Es kann derzeit nicht ausgeschlossen werden, dass sich weitere Geräte mit Defekten der betreffenden Charge im Umlauf befinden», schreibt Edelrid auf seiner Seite. Bei dem Defekt handele es sich um eine Veränderung der Metalloberfläche, der bei einer optischen Überprüfung leicht erkennbar ist. «Diese Oberflächenveränderungen können unterschiedlich tief sein und eine Reduktion der Festigkeit zur Folge haben.» Kunden sollen zunächst die Chargennummer ihres Gerätes überprüfen. «Die Chargennummer befindet sich an der oberen rechten Geräteseite.» Wenn die Nummer 04/20 zu erkennen ist, muss die Oberfläche der Metallkörper angeschaut werden. Sind Risse, Falten oder Stufen zu erkennen? Dann darf das Gerät nicht eingesetzt werden. Betroffene Kunden sollen sich Edelrid wenden. Der Hersteller betont, dass nur Geräte mit der speziellen Chargennummer betroffen sind. (jmh)"
Und so kann man sich schützen: Hier schlagen Einbrecher in der Schweiz am meisten zu,https://www.blick.ch/schweiz/und-so-kann-man-sich-schuetzen-hier-schlagen-einbrecher-in-der-schweiz-am-meisten-zu-id19177360.html,"Fri, 24 Nov 2023 16:07:56 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=16, tm_min=7, tm_sec=56, tm_wday=4, tm_yday=328, tm_isdst=0)","Im Winter haben Einbrecher Hochsaison. Kein Wunder: Die Bedingungen sind ideal. Es wird früh dunkel. Und gerade rund um Weihnachten und Silvester sind viele nicht zu Hause. Genau dann schlagen die Diebe zu – und das nicht zu knapp. Letztes Jahr gab es in der Schweiz zum ersten Mal seit zehn Jahren plötzlich eine Zunahme der Einbruch- und Einschleichdiebstähle. Ein Plus von 14 Prozent! Der Grund: die Corona-Lockerungen. Wegen der Pandemie waren wir gezwungen, zu Hause zu bleiben. Doch inzwischen sind die Massnahmen passé. Und das freut auch die Einbrecher. Nicht überall in der Schweiz schlagen Einbrecher gleich häufig zu, wie die Zahlen vom Bundesamt für Statistik (BfS) für das Jahr 2022 zeigen. Insgesamt gab es letztes Jahr 35'732 Einbruch- und Einschleichdiebstähle. Nirgends gab es so viele Einbrüche wie im Kanton Zürich – und zwar mit Abstand. Insgesamt 6935. Zum Vergleich: Im Kanton Waadt gab es letztes Jahr 3955 Einbrüche. Dicht gefolgt vom Kanton Genf mit 3334. Danach folgen die Kantone Aargau (3145), Bern (3126) und St. Gallen (1729). Überhaupt nicht zu mögen scheinen Einbrecher die Kantone Nidwalden (78), Uri (69) und Appenzell Innerrhoden (20). Dabei gibt es nicht nur Unterschiede, was die Kantone betrifft, sondern auch bestimmte Wochentage, wie eine Analyse der Mobiliar zeigt. Die Versicherung hat Meldungen über Schäden durch Einbruch und Diebstähle zu Hause ausgewertet. Mit dem Ergebnis: Gerade am Donnerstag, Freitag und Samstag wird vermehrt eingebrochen. Dabei entstehen im Durchschnitt Kosten von 4200 Franken. Damit es erst gar nicht so weit kommt, geben die Schweizer Polizeistationen folgende Tipps, um sich vor Einbrechern zu schützen. Der erste Punkt ist klar: Sämtliche Haus- oder Wohnungstüren immer abschliessen. Fenster sollten nicht schräggestellt werden. «Rollläden sind meist nur als Sicht- und Witterungsschutz konzipiert und schützen nicht vor einem Einbruch», schreibt die Kantonspolizei Bern auf ihrer Seite. Wenn Licht brennt, suchen Einbrecher sich lieber ein anderes Ziel. Schliesslich wollen sie in Ruhe auf Diebestour gehen und nicht von den Bewohnern dabei erwischt werden. Auch, wenn man nicht zu Hause ist, kann man Anwesenheit simulieren. Und zwar mit einer Zeitschaltuhr. «Zusätzlich können Bewegungsmelder die Aussenbereiche des Grundstücks beleuchten, denn Einbrecherinnen und Einbrecher stehen nicht gerne im Rampenlicht», sagt Stefan Schmitt von der Kantonspolizei Basel-Stadt zu Blick. Ein schönes Wochenende in den Bergen oder Ferien im Ausland. Auch wenn die Vorfreude gross ist, gerade solche Informationen sollten lieber nicht im Internet geteilt werden. Dasselbe gilt für die Zeit, in der man weg ist. Statt Bilder vom Strand inklusive Standort auf den sozialen Medien zu teilen, lieber warten, bis man wieder zu Hause ist. Um sich gut zu schützen, kann es helfen, sich mit den Nachbarn zu verbünden. Denn mehr Augen und Ohren sind gerade in der dunklen Jahreszeit gut. Gibt es verdächtige Geräusche oder Personen am Abend oder in der Nacht, kann ein Nachbar zur rechten Zeit am rechten Ort sein. Und nicht nur das: Bei längerer Abwesenheit kann der Briefkasten schnell mal voll werden. Das wissen auch Einbrecher. Deswegen sollte man den Nachbarn darum bitten, den Briefkasten zu leeren. Eine Kamera an der Fassade kann Einbrecher schon abschrecken. Sollte sich ein Dieb trotzdem versuchen, die Türe oder das Fenster zu öffnen, und ein Alarmsignal ertönt, flüchten in der Regel sogar die hartnäckigen Einbrecher. Die Polizei bietet eine kostenlose Beratung an, wie man sein Zuhause am besten einbruchsicher macht. Hierfür kommen Experten vorbei, um die Lage zu analysieren. In der Regel dauert ein Termin bis zu einer Stunde."
"Jetzt muss sie in den Knast: Gangster-Grosi verkaufte online Handys, die es nicht gab",https://www.blick.ch/schweiz/jetzt-muss-sie-in-den-knast-gangster-grosi-verkaufte-online-handys-die-es-nicht-gab-id19177412.html,"Fri, 24 Nov 2023 15:23:31 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=24, tm_hour=15, tm_min=23, tm_sec=31, tm_wday=4, tm_yday=328, tm_isdst=0)","Eine alte Dame übernachtete in Hotels, ohne zu bezahlen und verkaufte online Handys, die es gar nicht gab. Die Liechtensteinerin brachte so mehrere Menschen in der Schweiz um ihr Geld. Für diese Taten musste sie sich vor zwei Jahren vor dem Kreisgericht Werdenberg-Sarganserland verantworten. Trotz vierfacher Aufforderung blieb sie dem Tribunal fern, schreibt das «St. Galler Tagblatt». Das Gericht verurteilte sie in Abwesenheit zu sieben Monaten Haft. Das Urteil liess die Rentnerin aufhorchen. In St. Gallen ging sie gegen die Haftstrafe in Berufung – erfolglos. Das Kantonsgericht minderte lediglich das Strafmass aufgrund der verlängerten Verfahrensdauer auf sechs Monate. Die Liechtensteinerin zog nun bis vor das Bundesgericht. Vor Gericht erschien die stark gehbehinderte Rentnerin mit einem Rollator. Die Strafe der «Zechprellerei» erkannte sie an. Bei der Betrügermasche im Internet hingegen gab sie den Opfern die Schuld. Die Angeklagte argumentierte, dass das entscheidende Merkmal des Betrugs – die Arglist – bei ihren Taten fehle. Der Betrug sei ihrer Meinung nach nicht heimtückisch und raffiniert gewesen. Vor dem Bundesgericht in Lausanne erklärte sie, die Opfer hätten mit ein wenig mehr Aufmerksamkeit erkennen können, dass es sich um kein echtes Angebot handeln könne. Doch das Gericht folgte ihrer Argumentation nicht. Es gebe im Internet durchaus echte Angebote, und die Annonce der Rentnerin habe sich im erwartbaren Preisrahmen befunden. Dass sie die Kunden «arglistig» um den Finger wickelte, zeigen laut dem Richter auch die Chatverläufe mit den Betrogenen. Darin erklärte die Rentnerin, weshalb die Handys so günstig seien, und täuschte später Bedauern vor, dass die Ware nicht ankam. Und das, obwohl sie sich darüber im Klaren war, dass die Handys gar nicht existieren. Dahinter stecke laut dem Gericht eine Bereicherungsabsicht, schliesslich habe die Frau kaum Geld und wusste, dass sie die Verkaufsverträge nie hätte erfüllen können.  Die Rentnerin versuchte, gegen das Mass der Strafe zu klagen. Statt einer Haftstrafe verlangte sie eine Geldstrafe. Das Problem: Sie konnte vor Gericht nicht beweisen, dass sie nicht erneut straffällig würde, immerhin hat sie ein langes Vorstrafenregister. Vor Gericht zeigte die Frau eine «beträchtliche Gleichgültigkeit» hinsichtlich ihrer vorigen Taten. Eine Geldstrafe könne sie ausserdem sowieso nicht bezahlen. Die Liechtensteinerin muss jetzt also hinter Gitter. Des Landes verwiesen wurde sie allerdings nicht – und das, obwohl sie nie eine Aufenthaltsbewilligung hatte. Ihre Taten gehören nicht zu den Katalogdelikten. (jwg)"
