title,link,published,published_parsed,article_content
Neue Studie macht Hoffnung: Abnehmspritzen beugen Herzinfarkten und Schlaganfällen vor,https://www.blick.ch/news/neue-studie-macht-hoffnung-abnehmspritzen-beugen-herzinfarkten-und-schlaganfaellen-vor-id19163864.html,"Mon, 20 Nov 2023 19:06:29 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=19, tm_min=6, tm_sec=29, tm_wday=0, tm_yday=324, tm_isdst=0)","Neue Abnehm-Präparate machen Menschen mit Übergewicht Hoffnung. Mithilfe der Spritzen sollen langfristige Gewichtsreduktionen erzielt werden. In den letzten Monaten beschäftigten sich zahlreiche Forscher mit Nebenwirkungen der Präparate. Jetzt wird bekannt: Die Spritzen sind wohl nicht nur zum Abnehmen gut.  Semaglutid, der Wirkstoff, auf dem die bekanntesten Präparate basieren, hat in einer amerikanischen Studie die Anzahl kardialer Ereignisse bei Menschen ohne Diabetes deutlich reduziert. Semiglutid ahmt das körpereigene Hormon GLP-1 nach. Das Hormon wird von den Darmzellen während des Essens ausgeschüttet und veranlasst die Abgabe von Insulin in die Bauchspeicheldrüse. Damit wird der Blutzuckerspiegel gesenkt und die Magenentleerung verzögert sich. Das Signal für den Magen-Darm-Trakt, dass er genug hat, erzeugt im Gehirn das Gefühl der Sättigung. Dadurch isst man weniger und verliert an Gewicht. Bisher wurde das Medikament vor allem verwendet, um Diabates-Typ2-Patienten zu stabilisieren. Doch Semiglutid hat auch Einfluss auf das Risiko, an Herzinfarkten oder Schlaganfällen zu erkranken. An der neuen Studie, die im «New England Journal of Medicine» erschien, nahmen 17'000 Patienten teil. Die Forscher untersuchten die Patienten, die 45 Jahre und älter waren. Sie litten an Adipositas und Herz-Kreislauf-Erkrankungen, aber nicht an Diabetes. Für die Studie wurden die Teilnehmer in zwei Gruppen aufgeteilt. Über einen Zeitraum von fast drei Jahren erhielt Gruppe eins wöchentlich eine Spritze mit Semaglutid. Gruppe zwei dagegen nur ein Placebo. Es stellte sich heraus, dass die Semaglutid-Gruppe gegenüber der Placebo-Gruppe ein 20 Prozent geringeres Risiko hatte, an einem Herzinfarkt oder an einem Schlaganfall zu erkranken und an einem sonstigen Herz-Kreislaufproblem zu sterben. Während der mit Semaglutid verbundene Gewichtsverlust und die positiven Auswirkungen auf den Stoffwechsel wahrscheinlich ein Faktor für die Verringerung der kardialen Ereignisse sind, konnten die Forscher feststellen, dass die Zahl der Ereignisse schon vor dem maximalen Gewichtsverlust rückläufig war. Studienleiter Michael Lincoff glaubt: Die Nachahmung des Hormons GLP-1 hat auf viele andere Systeme im Körper eine positive Wirkung. «Es hat Einfluss auf den Darm, auf das Gehirn, das Herz und auf die Bauchspeicheldrüse.  Während die Forschung positive Effekte der Präparate auf den menschlichen Organismus hervorbrachte, müssen auch potenzielle unerwünschte Nebenwirkungen in Betracht gezogen werden. Zu den häufigsten Nebenwirkungen des Wirkstoffs gehören Übelkeit, Erbrechen, Durchfall und Bauchschmerzen sowie Reaktionen an der Injektionsstelle. Die GLP1-RA können in seltenen Fällen eine akute Entzündung der Bauchspeicheldrüse auslösen. (ene)"
"Drei Tote beim Flugzeugunglück am Sanetschpass – jetzt zeigt der Sust-Bericht: Piper stürzte ab, weil Pilot zu tief flog",https://www.blick.ch/news/sust-bericht-kommt-zum-schluss-piper-absturz-mit-drei-toten-wegen-ungeeigneter-flugtaktik-id19162158.html,"Mon, 20 Nov 2023 11:26:56 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=11, tm_min=26, tm_sec=56, tm_wday=0, tm_yday=324, tm_isdst=0)","Die Piper Warrior II war am 20. August 2017 am frühen Nachmittag in Sitten VS gestartet. Mehrere Augenzeugen beobachteten gegen 13 Uhr dann, wie die Maschine in geringer Höhe mit Kurs Sanetschpass flog. Kurz nach dem Aufprall mit dem Gelände in einer Höhe von 2100 Metern über Meer brach Feuer aus. Der Pilot sowie die beiden Passagiere kamen ums Leben.  Sechs Jahre später teilte die Schweizerische Sicherheitsuntersuchungsstelle (Sust) nun mit, dass der Unfall auf eine ungeeignete Flugtaktik im Gebirge zurückzuführen war. Die Untersuchung habe ergeben, dass der in Sitten gestartete Pilot zu tief ins Tal einflogen sei und im weiteren Verlauf die notwendige Höhe zum Überfliegen des Sanetschpasses nie erreicht habe.  Es stelle sich die Frage, inwiefern dem Piloten die Mindestflughöhe für das Queren des Passes bewusst gewesen sei. Technische Mängel am Flugzeug lagen laut Sust nicht vor. Auch hatte der Pilot keine gesundheitlichen Beeinträchtigungen. Zudem gab es zum Unfallzeitpunkt im Gebiet keine Einschränkungen aufgrund des Wetters. Das Flugzeug war zum Flugplatz Biel-Kappelen unterwegs gewesen. Bei den Todesopfern handelte es sich um zwei Schweizer mit Wohnsitz im Kanton Bern und einen Deutschen mit Wohnsitz im Kanton Freiburg. Die beiden Männer aus dem Kanton Bern waren 49 und 69 Jahre alt, der Deutsche Mann verstarb in seinem 52. Lebensjahr. "
Freilassung vor zehn Tagen: Jetzt spricht Brian zum ersten Mal über seine Freiheit,https://www.blick.ch/schweiz/freilassung-vor-zehn-tagen-jetzt-spricht-brian-zum-ersten-mal-ueber-seine-freiheit-id19161463.html,"Mon, 20 Nov 2023 20:06:18 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=20, tm_min=6, tm_sec=18, tm_wday=0, tm_yday=324, tm_isdst=0)","Selten hat eine Freilassung für einen so grossen Medienrummel gesorgt. Vor zehn Tagen ist der berühmteste Häftling der Schweiz auf freien Fuss gekommen: Brian Keller (28), der 7,5 Jahre lang hinter Gitter und drei davon gar in Isolationshaft verbracht hat, durfte das Gefängnis verlassen. In der Sendung «Talk Täglich» äussert sich Keller am Montagabend zum ersten Mal öffentlich zu seiner wieder gewonnenen Freiheit. «Ich bin glücklich, dass ich nun draussen bin und bei meiner Familie sein darf», so Keller im Interview mit Moderator Hugo Bigi. Trotzdem sei die Rückkehr nicht ganz einfach gewesen. Er sei schliesslich «ohne nichts» freigelassen worden. In dieser kurzen Zeit sei er deshalb noch nicht ganz angekommen. Auf die Frage von Bigi, was er sich gewünscht hätte, antwortet Keller: «Ich hätte geschätzt, wenn mir beispielsweise bereits eine Wohnung zur Verfügung gestellt worden wäre.» Seit er draussen ist, sei er bereits einige Male auf der Strasse angesprochen worden. Die Reaktionen seien dabei durchaus positiv. «Die Leute haben sich gefreut und mir von Herzen alles Gute gewünscht.» Im Fitness habe ihn jemand in seinem Traum, Profi-Boxer zu werden, bestärkt. «Der Mann hat mir gesagt, dass ich mein Ziel bestimmt erreichen werde. Das hat mich sehr gefreut.» Jemand anderes wollte gar ein Foto mit ihm machen, so Keller. Damit hätte der 28-Jährige nicht gerechnet: «Ich habe immer gedacht, ich bin der meist gehasste Mensch in diesem Land. Dass ich solche Reaktionen erhalte, hätte ich niemals erwartet.» Rückblickend bereut Keller nichts aus seiner Gefängniszeit. «Ich war im Recht. Sie haben wirklich übertrieben mit den drei Jahren Einzelhaft», so der Ex-Häftling. Vielmehr bereue er, wie er sich in seiner Jugendzeit verhalten habe. «Ich habe viele Drogen genommen und wollte mich oft gegenüber Älteren beweisen.» Trotz allem gibt sich Keller zuversichtlich. «Ich muss und will jetzt auf eigenen Beinen stehen.» Künftig wolle er keine Probleme mit der Justiz mehr und vor allem nie mehr hinter Gitter. Besonders für seine Familie sei die Zeit, in der er im Gefängnis war, hart gewesen. «Für sie war das Ganze noch viel schlimmer als für mich.» Teilweise habe er betonen müssen, wie gut es ihm gehe und dann gelacht, damit sie sich nicht allzu grosse Sorgen und kein schlechtes Gewissen machen. Trotzdem sei die Gefängniszeit vor allem an seiner Mutter nicht spurlos vorbeigegangen: «Meine Mutter hat seitdem psychische Probleme und leidet unter Bluthochdruck», so Keller im Interview. Der ehemalige Häftling betont, wie sehr ihn seine Familie stets unterstützt hat. Seine Freilassung habe ihn nicht unbedingt erstaunt. «Vielmehr war ich darüber verwundert, dass ich überhaupt so lange hinter Gitter sein musste.» Über seine Zukunft macht sich Keller kaum Sorgen. Sein Traum: Er will Profi-Boxer werden. Zweifel, dass dies nicht funktionieren wird, hat er nicht die geringsten: «Das klappt zu 100 Prozent!» (dzc)"
Gianluca G. (20) krachte mit Miet-McLaren auf A1 in Tunnelwand: «Mit dem Heck stimmte etwas nicht»,https://www.blick.ch/schweiz/mittelland/aargau/gianluca-g-20-krachte-mit-miet-mclaren-auf-a1-in-tunnelwand-ich-habe-das-tempo-immer-eingehalten-id19163624.html,"Mon, 20 Nov 2023 18:03:31 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=18, tm_min=3, tm_sec=31, tm_wday=0, tm_yday=324, tm_isdst=0)","Am Samstag gab es auf der A1 bei Lenzburg AG einen spektakulären Unfall. Ein McLaren krachte kurz nach 21 Uhr in der Halbüberdachung mehrfach in die Mauer. Der 570-PS-Sportwagen kam in verkehrter Fahrtrichtung auf dem Normalstreifen zum Stillstand. Der Lenker (20) und seine Beifahrerin (20) wurden kaum verletzt. Der McLaren war nicht mehr fahrbar. Laut der Kapo Aargau hat der Junglenker über den gemieteten Sportwagen die Kontrolle verloren. Und: «Gemäss ersten Erkenntnissen dürfte das Nichtanpassen der Geschwindigkeit an die Strassenverhältnisse zum Unfall geführt haben.» Jetzt zeigen Recherchen von Blick: Am Steuer sass Gianluca G.* (20) aus dem Aargau. Er ist bereit, über den Unfall zu sprechen. Gianluca G. widerspricht den Vorwürfen der Kapo Aargau vehement, wie er gegenüber Blick sagt. Gleich zu Beginn hält er fest: «Ich habe das Tempo immer eingehalten. Zudem habe ich schon vorher gemerkt, dass etwas mit dem Heck nicht stimmt.» Dann erzählt G., dass er sein Billett «schon seit zwei Jahren» habe. Er selber fahre einen 6er-Golf, «also nicht Spezielles». Er habe als Italiener aber gerne solche Sportwagen, sie seien schön zu fahren und sein Hobby: «Ich habe sicher schon zehn Mal so ein Auto von einem Kollegen erhalten oder gemietet.» Er zählt einige Marken auf – wie etwa Ferrari, Porsche und BMW. Dies leiste er sich ab und an. Und: Irgendwann würde er gerne selber so einen Wagen besitzen. Letzten Samstag mietete G. für sechs Stunden den McLaren – und muss jetzt einen Versicherungs-Selbstbehalt bezahlen. Zahlen möchte er dazu nicht nennen. Nur so viel: «Der Versicherungsbetrag schmerzt, und ich muss ihn zurückzahlen.» Der Vermieter sei vor allem froh, dass ihm und seiner Kollegin nichts passiert sei. Dabei hatte der Tag für G. so schön begonnen. «Ich holte den McLaren bei einem Kollegen ab, der solche Autos vermietet», erzählt er. Nach einem Auswärtsessen mit seinen Eltern sei er zuerst mit seinem Bruder herumgefahren. «Dies, weil er an dem Tag aus der Reha kam und ich ihm dies versprochen hatte.» Danach habe er seine Kollegin abgeholt. «Wir kamen vor dem Unfall von Aarburg AG her. Schon da habe ich gemerkt, dass das Auto hinten immer rutscht.» G. sagt auch, er habe deshalb den Wagen früher zurückbringen wollen. Er habe wegen des Regens «die Geschwindigkeit immer eingehalten». Im offenen Tunnel sei er gar weniger schnell gefahren als erlaubt. Er sei auch nicht durch seine Kollegin oder das Handy abgelenkt gewesen. «Ich hatte beide Hände am Steuer und war voll auf die Strasse konzentriert.» Dann sei das Heck plötzlich ausgebrochen. «Ich kann es mir nicht erklären und konnte nichts mehr tun», sagt G. Es kam zum Unfall. Der 20-Jährige kam mit einer kleinen Verbrennung an einer Hand davon – vom Airbag, der aufging. Seine Kollegin hatte lediglich das Knie angeschlagen. Einen Unfall habe er noch nie gehabt, sagt G. Den Führerausweis auf Probe habe er abgeben müssen. Im Moment fahre er mit dem ÖV zur Arbeit in den Kanton Solothurn. G. sieht die Schuld «definitiv» nicht bei sich. «Es gibt Autofahrer, die gesehen haben, dass ich nicht gerast bin», sagt er. Zudem finde er es «nicht richtig», dass er aufgrund der Polizeimeldung gleich überall hingestellt worden sei, «als wäre ich zu schnell gefahren». Man solle doch zuerst die Untersuchungen am Auto abwarten. Schliesslich gibt Gianluca G. jungen Menschen Tipps: «Passt auf, was ihr mietet und gebt nicht zu viel Gas. Hätte ich es nämlich getan, dann wäre es wohl schlimmer herausgekommen.» * Name bekannt"
Polizeisprecherin zum Einsatz in Hallau SH: «Für die Eltern gab es eine Info-Veranstaltung»,https://www.blick.ch/video/aktuell/polizeisprecherin-zum-einsatz-in-hallau-sh-fuer-die-eltern-gab-es-eine-info-veranstaltung-id19163572.html,"Mon, 20 Nov 2023 16:48:26 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=16, tm_min=48, tm_sec=26, tm_wday=0, tm_yday=324, tm_isdst=0)",
Wolf: Abschuss der sieben Walliser Wolfsrudel kein leichtes Unterfangen,https://www.blick.ch/schweiz/westschweiz/wallis/wolf-abschuss-der-sieben-walliser-wolfsrudel-kein-leichtes-unterfangen-id19163408.html,"Mon, 20 Nov 2023 16:46:18 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=16, tm_min=46, tm_sec=18, tm_wday=0, tm_yday=324, tm_isdst=0)","Das sagte Nicolas Bourquin, Chef des Walliser Amtes für Jagd, Fischerei und Wildtiere, am Montag vor den Medien in Sitten. «Man muss in Bezug auf die menschlichen Ressourcen, die Beschaffenheit des Geländes und der Witterungsverhältnisse im Winter realistisch bleiben», fuhr er fort. Ins Visier genommen hat der Kanton die Rudel vom Nanztal, Augstbord, Hérens-Mandelon, Le Fou-Isérables, Les Toules, Les Hauts-Forts und im Chablais. «Insgesamt sind das etwa 34 Wölfe und es wird einige Zeit dauern», erklärte Staatsrat Frédéric Favre (FDP), Vorsteher des Departements für Sicherheit, Institutionen und Sport. Die geplanten Abschüsse erfolgen im Rahmen des revidierten Bundesgesetzes über die Jagd, das am 1. Dezember in Kraft tritt. Abschüsse sind bis zum 31. Januar erlaubt. (SDA)"
Schweizer in Muttenz BL verhaftet: Polizei hebt Hanf-Indooranlage mit über 3500 Pflanzen aus,https://www.blick.ch/schweiz/basel-landschaft/schweizer-in-muttenz-bl-verhaftet-polizei-hebt-hanf-indooranlage-mit-ueber-3500-pflanzen-aus-id19163328.html,"Mon, 20 Nov 2023 16:11:52 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=16, tm_min=11, tm_sec=52, tm_wday=0, tm_yday=324, tm_isdst=0)","In Muttenz BL hat die Polizei Basel-Landschaft eine Indoor-Hanfanlage mit über 3500 Pflanzen ausgehoben. Im Zuge dessen wurde ein 42-jähriger Schweizer verhaftet.  Der Polizeieinsatz in einer Industrieanlage liegt knapp zwei Wochen zurück, wurde von der Baselbieter Polizei aber erst am Montag kommuniziert. Dabei seien Hanfpflanzen mit Blüten und einem Marktwert von mehreren Hunderttausend Franken konfisziert worden. Beim Festgenommenen handle es sich um einen Schweizer im Alter von 42 Jahren, heisst es. Gegen ihn ist ein Strafverfahren eröffnet worden. (SDA)"
Zwei Schweizer verhaftet: Zürcher Polizei stellt gestohlene Bilder sicher – bei Einbruch in Bern vor vier Jahren geklaut,https://www.blick.ch/schweiz/zuerich/zwei-schweizer-verhaftet-zuercher-polizei-stellt-gestohlene-bilder-sicher-bei-einbruch-in-bern-vor-vier-jahren-geklaut-id19163127.html,"Mon, 20 Nov 2023 15:38:29 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=15, tm_min=38, tm_sec=29, tm_wday=0, tm_yday=324, tm_isdst=0)","Zur Hausdurchsuchung an den Wohnorten der beiden Verhafteten war es bereits Ende September gekommen, wie die Kantonspolizei Zürich am Montag mitteilte. Ende August habe die Polizei Hinweise erhalten, wonach in einem Auktionshaus mutmasslich gestohlene Bilder zum Verkauf abgegeben wurden. Intensive Ermittlungen hätten danach zu den zwei Personen mit Wohnsitz im Kanton Basel-Landschaft geführt. Es handelt sich dabei um Schweizer im Alter von 31 und 71 Jahren."
Polizei spricht von Fehlalarm: Amok-Meldung löst Grosseinsatz in Hallau SH aus,https://www.blick.ch/schweiz/schaffhausen/polizei-und-ambulanz-vor-ort-grosseinsatz-in-hallau-sh-id19163143.html,"Mon, 20 Nov 2023 15:11:57 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=15, tm_min=11, tm_sec=57, tm_wday=0, tm_yday=324, tm_isdst=0)","Grosseinsatz in Hallau SH: Wie mehrere Blick-Leser schreiben, ist am Montagnachmittag ein Grossaufgebot der Polizei und Rettungskräfte in der Gemeinde vor Ort. Man habe von der Schule die Mitteilung erhalten, dass ein Alarmknopf gedrückt worden war, woraufhin die Polizei ausrücken musste. Die Polizeieinsatzkräfte vor Ort haben klargemacht, dass es ich dabei m einen Fehlalarm handelte. Die Kantonspolizei Schaffhausen bestätigt den Grosseinsatz auf Anfrage von Blick. Es seien mehrere Polizeiautos sowie die Ambulanz vor Ort gewsesen. Wie die Kapo später in einer Mitteilung schreibt, habe ein Amok-Alarm den Einsatz ausgelöst.  Eine entsprechende Meldung sei kurz nach 13 Uhr bei der Polizei eingegangen. Unverzüglich seien zahlreiche Patrouillen der Schaffhauser Polizei vor Ort ausgerückt und umstellten respektive durchsuchten sämtliche Gebäude und Räumlichkeiten der Schule Hallau. Wie es weiter heisst, befand sich ein Teil Schüler- und Lehrerschaft zu diesem Zeitpunkt noch im Gebäude. Die Ursache, die zu diesem Alarm geführt hatte, ist noch nicht geklärt und Gegenstand der nun eingeleiteten Abklärungen. Später stellte sich jedoch heraus, dass es sich bei der Alarmmeldung um einen Fehl-Alarm handelte. Verletzt worden sei bei dem Vorfall niemand. Nebst der Schaffhauser Polizei standen auch Einsatzkräfte des Wehrverbandes HOT (Hallau-Oberhallau-Trasadingen), des kantonalen Kriseninterventionsteams, des Rettungsdienstes der Spitäler Schaffhausen sowie Hallauer Gemeindebehörden und die Schulleitung Hallau im Einsatz. Die Kinder hätten sich aber zu keinem Zeitpunkt in Gefahr befunden."
Umwelt: «Schwammstadt» St. Gallen arbeitet mit Mobiliar zusammen,https://www.blick.ch/schweiz/ostschweiz/st-gallen/umwelt-schwammstadt-st-gallen-arbeitet-mit-mobiliar-zusammen-id19163028.html,"Mon, 20 Nov 2023 14:50:05 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=20, tm_hour=14, tm_min=50, tm_sec=5, tm_wday=0, tm_yday=324, tm_isdst=0)","«Schwammstadt» bedeute, mit saugfähigen Böden oder baulichen Massnahmen das Wasser zwischenzuspeichern, heisst es in der Mitteilung der Stadt St. Gallen vom Montag. Dies wirke als Schutz vor Hochwasser und verbessere das Stadtklima. Seit letzter Woche steht ein Regen-Rückhaltebecken mit einem Fassungsvermögen von 450'000 Litern im Gebäude des früheren Kinos Rex am Blumenbergplatz bereit. Es soll bei schweren Regenfällen das Wasser zurückhalten. Die Kanalisation könne um bis zu 75 Prozent entlastet werden, wird vorgerechnet. Es gibt weitere Projekte: Im Park der Kantonsschule soll das ehemalige Pumpwerk der Wasserversorgung umgenutzt und ein Teil des Areals umgestaltet werden. Das Regenwasser wird künftig von einem Rückhaltebecken in eine bepflanzte Mulde gepumpt. Am Marktplatz ist ein weiteres Rückhaltebecken geplant, um etwa die Bewässerung von Pflanzen zu ermöglichen. Die Kosten für diese neuen Projekte belaufen sich auf 1,6 Millionen Franken. Der Stadtrat habe dazu «eine Zusammenarbeit mit der Mobiliar beschlossen», wie es in der Mitteilung heisst. Der Versicherer werde einen Anteil von 500'000 Franken übernehmen. Die Mobiliar engagiere sich schweizweit in der Prävention von Naturrisiken und beteilige sich an weiteren «Schwammstadt»-Projekten in Schweizer Städten."
